PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:73354,,,PART I Summary of Accident Reporting Methods and Rules of State Highway Departments or Motor Vehicle Commissioners; PART II Summary of Accident Reporting Methods and Rules of State Railroad or Public Utility Commissioners.,Active,"Appendix to the Report of the Committee on Statistics Appointed by the Secretary of Commerce,Reports 1924 - Book 1",English,"Crash reports,Economics,Highways,Transportation,Statistics",2024-02-23T21:00:21.322Z,National Conferences on Street and Highway Safety,English,Appendix to the Report of the Committee on Statistics Appointed by the Secretary of Commerce,,"Crash reports,Economics,Highways,Transportation,Statistics",United States. Department of Transportation,true,"1924-12-03; \,",PART I Summary of Accident Reporting Methods and Rules of State Highway Departments or Motor Vehicle Commissioners; PART II Summary of Accident Reporting Methods and Rules of State Railroad or Public Utility Commissioners.,1924-12-03,PDF,,,United States,,2024-02-15T15:56:00.277Z,,Tech Report,,United States. Department of Transportation,application/pdf,24P12.pdf,1117899,urn:sha256:b4313785c945e965526f734632e8e6a7e476b84130b446dd587e923757f72028,1924,,dot:68794,"https://doi.org/10.21949/1510327,https://rosap.ntl.bts.gov/view/dot/73354",,,,https://doi.org/10.21949/1510327,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96178/24P12.pdf,,,,Reports 1924 - Book 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73381,,,PART I- Summary of Accident Reporting Methods and Rules of State Highway Departments or Motor Vehicle Commissioners; PART II- Summary of Accident Reporting Methods and Rules of State Railroad or Public Utility Commissioners.,Active,"Report of the Committee on Statistics,Reports 1924 - Book 2",English,"Crash reports,Economics,Highways,Transportation",2024-02-23T21:00:21.870Z,National Conferences on Street and Highway Safety,English,Report of the Committee on Statistics,,"Crash reports,Economics,Highways,Transportation",United States. Department of Transportation,true,"1924-11-03; \,",PART I- Summary of Accident Reporting Methods and Rules of State Highway Departments or Motor Vehicle Commissioners; PART II- Summary of Accident Reporting Methods and Rules of State Railroad or Public Utility Commissioners.,1924-11-03,PDF,,,United States,,2024-02-15T15:56:53.384Z,,Tech Report,,United States. Department of Transportation,application/pdf,24P22.pdf,882494,urn:sha256:3bbe4e06f86302333bddd29c4da539432193202d97ec0c409457da0a33c6579b,1924,,dot:68794,"https://doi.org/10.21949/1510358,https://rosap.ntl.bts.gov/view/dot/73381",,,,https://doi.org/10.21949/1510358,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96209/24P22.pdf,,,,Reports 1924 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73347,,,"The National Conference on Street and Highway Safety was organized in 1924 under the chairmanship of Secretary of Commerce Hoover General sessions of the Conference were held in December\, 1924\, and March\, 1926\, at which a comprehensive program for traffic improvement was adopted\, including a Uniform Vehicle Code of proposed state laws The Conference has also prepared a Model Municipal Traffic Ordinance for use of cities and towns.",Active,"Regulation of Vehicle Operation on Highways,Miscellaneous Publications 1927 - 1929",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:01:39.946Z,National Conferences on Street and Highway Safety,English,Regulation of Vehicle Operation on Highways,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1929-01-01; \,","The National Conference on Street and Highway Safety was organized in 1924 under the chairmanship of Secretary of Commerce Hoover General sessions of the Conference were held in December\, 1924\, and March\, 1926\, at which a comprehensive program for traffic improvement was adopted\, including a Uniform Vehicle Code of proposed state laws The Conference has also prepared a Model Municipal Traffic Ordinance for use of cities and towns.",1929-01-01,PDF,,,United States,,2024-02-15T15:55:47.067Z,,Tech Report,,United States. Department of Transportation,application/pdf,292.pdf,1965378,urn:sha256:86de14df029f5141a885749752b8d95ea25e5274cd46c1bc6256453678614b27,1929,,dot:68794,"https://doi.org/10.21949/1510341,https://rosap.ntl.bts.gov/view/dot/73347",,,,https://doi.org/10.21949/1510341,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96192/292.pdf,,,,Miscellaneous Publications 1927 - 1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73364,,,The modern traffic ordinances contained herein supplement for municipalities the uniform vehicle code of recommended State legislation.,Active,"Model Traffic Ordinances,Reports 1934",English,"Roads,Standardization,Standards,Traffic signs,Manuals,Ordinances",2024-02-23T21:01:37.420Z,National Conferences on Street and Highway Safety,English,Model Traffic Ordinances,,"Roads,Standardization,Standards,Traffic signs,Manuals,Ordinances",United States. Department of Transportation,true,"1934-10-22; \,",The modern traffic ordinances contained herein supplement for municipalities the uniform vehicle code of recommended State legislation.,1934-10-22,PDF,,,United States,,2024-02-15T15:56:20.898Z,,Tech Report,,United States. Department of Transportation,application/pdf,343.pdf,2493019,urn:sha256:cecea12d61c2d308e230a65ac2bd868f7953cdb9fd1f450380b865606c7efc3e,1934,,dot:68794,"https://doi.org/10.21949/1510339,https://rosap.ntl.bts.gov/view/dot/73364",,,,https://doi.org/10.21949/1510339,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96190/343.pdf,,,,Reports 1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73391,,,"The National Conference on Street and Highway Safety was organized in 1924 under the chairmanship of Secretary of Commerce Hoover General sessions of the Conference were held in December\, 1924\, and March\, 1926\, at which a comprehensive program for traffic improvement was adopted\, including a Uniform Vehicle Code of proposed state laws The Conference has also prepared a Model Municipal Traffic Ordinance for use of cities and towns.",Active,"Shall We Go All the Way?,Miscellaneous Publications 1927 - 1929",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:01:40.634Z,National Conferences on Street and Highway Safety,English,Shall We Go All the Way?,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1929-01-01; \,","The National Conference on Street and Highway Safety was organized in 1924 under the chairmanship of Secretary of Commerce Hoover General sessions of the Conference were held in December\, 1924\, and March\, 1926\, at which a comprehensive program for traffic improvement was adopted\, including a Uniform Vehicle Code of proposed state laws The Conference has also prepared a Model Municipal Traffic Ordinance for use of cities and towns.",1929-01-01,PDF,,,United States,,2024-02-15T15:57:13.207Z,,Tech Report,,United States. Department of Transportation,application/pdf,293.pdf,723603,urn:sha256:9b9c0210baaff3b253e09c28e899427274c68e62f28234eebb14fca6d811bed7,1929,,dot:68794,"https://doi.org/10.21949/1510368,https://rosap.ntl.bts.gov/view/dot/73391",,,,https://doi.org/10.21949/1510368,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96219/293.pdf,,,,Miscellaneous Publications 1927 - 1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73348,,,"The Model Municipal Traffic Ordinance was prepared by the Committee on Municipal Traffic Ordinances and Regulations in response to a general demand for such an ordinance. It provides for cities and towns a form of ordinance in conformity with the fourth Act\, (Regulation of Operation of Vehicles on Highways) of the Uniform Vehicle Code designed for 3tate enactment. Progress made in the adoption of both this Act and the Ordinance is shown in the pamphlet\, ""Shall We Go All the Way?"" which was sent you several weeks ago.",Active,"The Model Municipal Traffic Ordinance,Miscellaneous Publications 1927 - 1929",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:01:36.545Z,National Conferences on Street and Highway Safety,English,The Model Municipal Traffic Ordinance,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Commerce,true,"1929-02-01; \,","The Model Municipal Traffic Ordinance was prepared by the Committee on Municipal Traffic Ordinances and Regulations in response to a general demand for such an ordinance. It provides for cities and towns a form of ordinance in conformity with the fourth Act\, (Regulation of Operation of Vehicles on Highways) of the Uniform Vehicle Code designed for 3tate enactment. Progress made in the adoption of both this Act and the Ordinance is shown in the pamphlet\, ""Shall We Go All the Way?"" which was sent you several weeks ago.",1929-02-01,PDF,,,United States,,2024-02-15T15:55:49.031Z,,Tech Report,,United States. Department of Commerce,application/pdf,29P5.pdf,66334,urn:sha256:68d7a2c6c41b27f97a63a03ec2e54ce788b256efae6d881faf22498e88875556,1929,,dot:68794,"https://doi.org/10.21949/1510373,https://rosap.ntl.bts.gov/view/dot/73348",,,,https://doi.org/10.21949/1510373,1744,,,,,,United States. Department of Commerce,PDF,Tech Report,United States. Department of Commerce,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96224/29P5.pdf,,,,Miscellaneous Publications 1927 - 1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73356,,,"The proposed Uniform Vehicle Code here presented is the outgrowth of more than two years' work by the National Conference on Street and Highway Safety in cooperation with the National Conference of Commissioners on Uniform State Laws. This proposed Code was formulated with the widest cooperation of those: having understanding and experience in these matters\, with a. view to advancing uniformity in our traffic laws and regulations.",Active,"Final Text of Uniform Vehicle Code,Reports 1926",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:01:59.743Z,National Conferences on Street and Highway Safety,English,Final Text of Uniform Vehicle Code,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1926-08-20; \,","The proposed Uniform Vehicle Code here presented is the outgrowth of more than two years' work by the National Conference on Street and Highway Safety in cooperation with the National Conference of Commissioners on Uniform State Laws. This proposed Code was formulated with the widest cooperation of those: having understanding and experience in these matters\, with a. view to advancing uniformity in our traffic laws and regulations.",1926-08-20,PDF,,,United States,,2024-02-15T15:56:04.089Z,,Tech Report,,United States. Department of Transportation,application/pdf,263.pdf,5388164,urn:sha256:142f8b8d805ec7d1dab49ce8385352e6fde03f2a826f6d2e0e9d22979a5b83a2,1926,,dot:68794,"https://doi.org/10.21949/1510329,https://rosap.ntl.bts.gov/view/dot/73356",,,,https://doi.org/10.21949/1510329,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96180/263.pdf,,,,Reports 1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73380,,,"The purposes of the Committee to focus public attention on the appalling and steady increase in street and highway accidents\, and second\, to develop a comprehensive program for improvement of traffic conditions and reduction of accidents\, upon which all concerned\, including state and municipal officials and other interested groups\, could agree.",Active,"Report of the Committee on Public Relations,Reports 1926",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:02:11.730Z,National Conferences on Street and Highway Safety,English,Report of the Committee on Public Relations,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1926-03-15; \,","The purposes of the Committee to focus public attention on the appalling and steady increase in street and highway accidents\, and second\, to develop a comprehensive program for improvement of traffic conditions and reduction of accidents\, upon which all concerned\, including state and municipal officials and other interested groups\, could agree.",1926-03-15,PDF,,,United States,,2024-02-15T15:56:51.346Z,,Tech Report,,United States. Department of Transportation,application/pdf,268.pdf,410345,urn:sha256:ff89c7119a855390becdd1aea363af637a24a2fbbe80f31d039bbf757e17ca5c,1926,,dot:68794,"https://doi.org/10.21949/1510357,https://rosap.ntl.bts.gov/view/dot/73380",,,,https://doi.org/10.21949/1510357,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96208/268.pdf,,,,Reports 1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73389,,,"The First National Conference on Street and Highway Safety emphasized the importance of uniformity of traffic laws and regulations\, and recommended in its report certain principles which should be embodied in those laws and regulations. In order that those principles might be properly developed on a legal basis\, the Committee on Uniformity of Laws and Regulations was created some months ago. In its report the Committee recognizes that the safe\, economical and convenient use of the highways requires uniformity in (a) State vehicle acts\, (6) State administrative regulations\, (c) Local traffic ordinances\, and (d) Local traffic administrative regulations.",Active,"Report of the Committee on Uniformity of Laws an Regulations,Reports 1926",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports",2024-02-23T21:01:10.641Z,National Conferences on Street and Highway Safety,English,Report of the Committee on Uniformity of Laws an Regulations,,"Highway safety,Conferences,Drivers,Pedestrians,Reports",United States. Department of Transportation,true,"1926-01-29; \,","The First National Conference on Street and Highway Safety emphasized the importance of uniformity of traffic laws and regulations\, and recommended in its report certain principles which should be embodied in those laws and regulations. In order that those principles might be properly developed on a legal basis\, the Committee on Uniformity of Laws and Regulations was created some months ago. In its report the Committee recognizes that the safe\, economical and convenient use of the highways requires uniformity in (a) State vehicle acts\, (6) State administrative regulations\, (c) Local traffic ordinances\, and (d) Local traffic administrative regulations.",1926-01-29,PDF,,,United States,,2024-02-15T15:57:09.326Z,,Tech Report,,United States. Department of Transportation,application/pdf,262.pdf,4993035,urn:sha256:07f728b1b7a4ecc8e58f7a6cb66278cfcac6903b7db9e433919c55126917bd32,1926,,dot:68794,"https://doi.org/10.21949/1510366,https://rosap.ntl.bts.gov/view/dot/73389",,,,https://doi.org/10.21949/1510366,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96200/96217/262.pdf,,,,Reports 1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73361,,,The Model Municipal Traffic Ordinance is designed to supplement for municipal use the Uniform Vehicle Code of recommended state legislation.,Active,"Model Municipal Traffic Ordinance,Reports 1930 - Book 2",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports,Laws and legislation",2024-02-23T21:01:34.604Z,National Conferences on Street and Highway Safety,English,Model Municipal Traffic Ordinance,,"Highway safety,Conferences,Drivers,Pedestrians,Reports,Laws and legislation",United States. Department of Transportation,true,"1930-10-24; \,",The Model Municipal Traffic Ordinance is designed to supplement for municipal use the Uniform Vehicle Code of recommended state legislation.,1930-10-24,PDF,,,United States,,2024-02-15T15:56:14.616Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P27.pdf,2455287,urn:sha256:d2a1eddbabd868090c384fc707f34659ca0800bf17c290869048294bda255dfe,1930,,dot:68794,"https://doi.org/10.21949/1510336,https://rosap.ntl.bts.gov/view/dot/73361",,,,https://doi.org/10.21949/1510336,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96187/30P27.pdf,,,,Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:73363,,,The Model Municipal Traffic Ordinance is designed to supplement for municipal use the Uniform Vehicle Code of recommended state legislation.,Active,"Model Municipal Traffic Ordinance [June 28\, 1930],Reports 1930 - Book 2",English,"Highway safety,Conferences,Drivers,Pedestrians,Reports,Laws and legislation",2024-02-23T21:01:35.679Z,National Conferences on Street and Highway Safety,English,"Model Municipal Traffic Ordinance [June 28, 1930]",,"Highway safety,Conferences,Drivers,Pedestrians,Reports,Laws and legislation",United States. Department of Transportation,true,"1930-06-28; \,",The Model Municipal Traffic Ordinance is designed to supplement for municipal use the Uniform Vehicle Code of recommended state legislation.,1930-06-28,PDF,,,United States,,2024-02-15T15:56:18.847Z,,Tech Report,,United States. Department of Transportation,application/pdf,30P28.pdf,2436341,urn:sha256:3da4cfe02cf795ee9f92e50fec1972258e32b52b729a5e5d258f1f6cf78768de,1930,,dot:68794,"https://doi.org/10.21949/1510338,https://rosap.ntl.bts.gov/view/dot/73363",,,,https://doi.org/10.21949/1510338,1744,,,,,,United States. Department of Transportation,PDF,Tech Report,United States. Department of Transportation,United States,https://ntlrepository.blob.core.windows.net/lib/96000/96100/96189/30P28.pdf,,,,Reports 1930 - Book 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
